run,ticker,entry_date,entry_px,shares,last_date,bridged,exit_date,exit_px,reason
MARGIN_BRIDGE,ORCL,2023-07-17,118.85,488.9432,2023-11-27,True,2023-11-28,116.0,rollback
MARGIN_BRIDGE,MDLZ,2023-07-20,73.5,809.7302,2023-11-27,True,2023-11-28,71.55,rollback
MARGIN_BRIDGE,AMD,2023-08-01,114.26,522.0569,2023-11-27,True,2023-11-28,121.98,rollback
MARGIN_BRIDGE,DIS,2023-09-15,85.22,686.9718,2023-11-28,True,2023-11-29,92.6,rollback
MARGIN_BRIDGE,HPE,2023-11-30,16.84,3587.0226,2023-12-04,False,2023-12-05,16.43,rollback
MARGIN_BRIDGE,NEM,2023-05-05,48.62,1016.9873,2023-12-06,True,2023-12-07,39.99,rollback
MARGIN_BRIDGE,MRK,2023-10-26,103.1,511.5542,2023-12-07,True,2023-12-08,103.79,rollback
MARGIN_BRIDGE,JNJ,2023-11-17,150.55,400.343,2023-12-07,True,2023-12-08,155.42,rollback
MARGIN_BRIDGE,NEE,2023-11-20,57.0,1048.7364,2023-12-15,True,2023-12-18,61.6,rollback
MARGIN_BRIDGE,BMY,2023-12-06,50.32,1216.2084,2023-12-15,True,2023-12-18,51.15,rollback
MARGIN_BRIDGE,GILD,2023-12-01,76.78,791.8179,2023-12-18,False,2023-12-19,79.58,rollback
MARGIN_BRIDGE,WBD,2023-12-04,11.24,5429.5587,2023-12-18,True,2023-12-19,11.94,rollback
MARGIN_BRIDGE,KR,2023-12-01,44.51,1365.9586,2023-12-19,False,2023-12-20,44.88,rollback
MARGIN_BRIDGE,CMCSA,2023-09-19,45.57,1270.6758,2023-12-20,True,2023-12-21,44.22,rollback
MARGIN_BRIDGE,AMD,2023-12-08,129.54,477.0718,2023-12-20,True,2023-12-21,138.14,rollback
MARGIN_BRIDGE,GOOGL,2023-12-08,134.2,460.4828,2023-12-27,True,2023-12-28,140.78,rollback
MARGIN_BRIDGE,GOOG,2023-12-08,135.66,455.5042,2023-12-27,True,2023-12-28,141.85,rollback
MARGIN_BRIDGE,WMT,2023-12-19,51.6133,1228.5647,2023-12-28,False,2023-12-29,52.51,rollback
MARGIN_BRIDGE,OXY,2023-12-19,59.12,1072.5154,2023-12-28,True,2023-12-29,60.0,rollback
MARGIN_BRIDGE,WBA,2023-12-05,20.73,2961.027,2024-01-03,True,2024-01-04,24.19,rollback
MARGIN_BRIDGE,PFE,2023-12-01,28.97,2098.7869,2024-01-04,False,2024-01-05,29.02,rollback
MARGIN_BRIDGE,CVS,2023-11-20,68.4,873.9033,2024-01-08,True,2024-01-09,80.55,rollback
MARGIN_BRIDGE,T,2023-12-20,16.57,3895.3817,2024-01-08,True,2024-01-09,16.97,rollback
MARGIN_BRIDGE,NI,2023-12-29,26.41,2459.7379,2024-01-09,False,2024-01-10,27.13,rollback
MARGIN_BRIDGE,VZ,2024-01-03,39.53,1671.5972,2024-01-09,True,2024-01-10,39.08,rollback
MARGIN_BRIDGE,TSCO,2024-01-05,42.742,1511.3369,2024-01-09,True,2024-01-10,44.146,rollback
MARGIN_BRIDGE,PYPL,2024-01-09,60.28,1070.6492,2024-01-22,True,2024-01-23,64.525,rollback
MARGIN_BRIDGE,PG,2024-01-02,146.36,444.1342,2024-01-24,True,2024-01-25,152.4,rollback
MARGIN_BRIDGE,AAL,2024-01-09,14.51,4448.1018,2024-01-30,True,2024-01-31,14.49,rollback
MARGIN_BRIDGE,AMZN,2024-01-10,152.06,421.8443,2024-01-30,True,2024-01-31,157.0,rollback
MARGIN_BRIDGE,XOM,2023-12-20,103.5,623.6063,2024-01-31,True,2024-02-01,103.57,rollback
MARGIN_BRIDGE,PANW,2024-01-10,152.6,420.3306,2024-01-31,True,2024-02-01,169.5,rollback
MARGIN_BRIDGE,NOW,2024-01-10,141.5,453.2808,2024-01-31,True,2024-02-01,153.818,rollback
MARGIN_BRIDGE,T,2024-01-23,17.04,3751.5508,2024-02-06,True,2024-02-07,17.6,rollback
MARGIN_BRIDGE,F,2024-01-31,11.76,5559.2537,2024-02-14,True,2024-02-15,12.35,rollback
MARGIN_BRIDGE,KO,2024-02-02,60.82,1059.299,2024-02-22,True,2024-02-23,61.09,rollback
MARGIN_BRIDGE,EXC,2023-12-07,39.52,1562.0462,2024-02-26,True,2024-02-27,35.88,rollback
MARGIN_BRIDGE,EQT,2023-12-19,38.57,1643.8668,2024-02-27,True,2024-02-28,36.67,rollback
MARGIN_BRIDGE,MRO,2023-12-22,24.89,2606.1333,2024-02-28,True,2024-02-29,24.23,rollback
MARGIN_BRIDGE,ANET,2024-02-27,68.52,908.5812,2024-03-05,True,2024-03-06,71.0775,rollback
MARGIN_BRIDGE,AMD,2024-02-15,179.14,348.3026,2024-03-11,True,2024-03-12,200.52,rollback
MARGIN_BRIDGE,DVN,2024-01-31,43.18,1513.9777,2024-03-12,True,2024-03-13,47.02,rollback
MARGIN_BRIDGE,MSFT,2024-02-23,415.67,151.3499,2024-03-15,True,2024-03-18,414.25,rollback
MARGIN_BRIDGE,PARA,2024-02-01,14.9,4345.6185,2024-03-21,True,2024-03-22,11.84,rollback
MARGIN_BRIDGE,DAL,2024-01-09,41.4,1558.8287,2024-03-22,True,2024-03-25,45.48,rollback
MARGIN_BRIDGE,TFC,2024-01-25,38.0,1703.8785,2024-04-01,True,2024-04-02,38.12,rollback
MARGIN_BRIDGE,BMY,2024-03-26,52.39,1262.0091,2024-04-01,True,2024-04-02,53.1,rollback
MARGIN_BRIDGE,KDP,2023-12-22,32.465,1997.9491,2024-04-04,True,2024-04-05,30.7,rollback
MARGIN_BRIDGE,GM,2024-03-18,40.89,1554.4835,2024-04-04,True,2024-04-05,43.72,rollback
MARGIN_BRIDGE,AMZN,2024-03-13,175.9,365.9239,2024-04-10,True,2024-04-11,186.74,rollback
MARGIN_BRIDGE,MO,2024-02-02,41.49,1552.8992,2024-05-06,True,2024-05-07,43.6,rollback
MARGIN_BRIDGE,KO,2024-03-12,60.32,1070.6413,2024-05-14,True,2024-05-15,63.06,rollback
MARGIN_BRIDGE,NFLX,2024-05-07,59.628,1053.1803,2024-05-14,True,2024-05-15,61.857,rollback
MARGIN_BRIDGE,MSFT,2024-04-08,425.17,151.1237,2024-05-17,True,2024-05-20,420.21,rollback
MARGIN_BRIDGE,AVGO,2024-03-22,135.0,488.5693,2024-05-21,True,2024-05-22,139.601,rollback
MARGIN_BRIDGE,AAPL,2024-02-07,190.64,335.5471,2024-05-23,True,2024-05-24,188.82,rollback
MARGIN_BRIDGE,ANET,2024-04-08,74.2525,865.2914,2024-05-23,True,2024-05-24,76.1075,rollback
MARGIN_BRIDGE,VZ,2024-05-31,40.14,1595.8304,2024-06-05,True,2024-06-06,41.31,rollback
MARGIN_BRIDGE,CCL,2024-02-28,15.72,3944.3695,2024-06-06,True,2024-06-07,16.44,rollback
MARGIN_BRIDGE,T,2024-03-06,17.1,3696.2586,2024-06-07,True,2024-06-10,18.0,rollback
MARGIN_BRIDGE,SBUX,2024-04-02,91.11,721.5341,2024-06-07,True,2024-06-10,81.49,rollback
MARGIN_BRIDGE,NCLH,2024-05-22,16.93,3878.7275,2024-06-07,True,2024-06-10,17.67,rollback
MARGIN_BRIDGE,WMT,2024-04-11,60.75,1042.7502,2024-06-12,True,2024-06-13,66.3,rollback
MARGIN_BRIDGE,GM,2024-06-03,44.96,1458.7966,2024-06-13,True,2024-06-14,47.135,rollback
MARGIN_BRIDGE,AMZN,2024-06-07,184.9,359.0004,2024-06-24,True,2024-06-25,186.81,rollback
MARGIN_BRIDGE,AVGO,2024-06-06,142.187,468.9007,2024-06-25,True,2024-06-26,159.762,rollback
MARGIN_BRIDGE,F,2024-05-15,12.49,5194.3337,2024-07-05,True,2024-07-08,12.97,rollback
MARGIN_BRIDGE,BKR,2024-05-15,32.6,1989.9996,2024-07-05,True,2024-07-08,34.14,rollback
MARGIN_BRIDGE,CRM,2024-06-26,241.47,274.2393,2024-07-08,True,2024-07-09,256.09,rollback
MARGIN_BRIDGE,INTC,2024-06-11,30.77,2169.2918,2024-07-11,True,2024-07-12,33.77,rollback
MARGIN_BRIDGE,VTRS,2024-04-04,12.16,5429.466,2024-07-15,True,2024-07-16,11.0,rollback
MARGIN_BRIDGE,MDT,2024-06-10,83.72,790.4519,2024-07-18,True,2024-07-19,81.58,rollback
MARGIN_BRIDGE,HPQ,2024-07-11,36.2,1986.0527,2024-07-18,True,2024-07-19,37.41,rollback
MARGIN_BRIDGE,XOM,2024-05-20,119.73,549.4446,2024-07-19,True,2024-07-22,115.18,rollback
MARGIN_BRIDGE,TSLA,2024-06-13,188.39,357.5195,2024-07-19,True,2024-07-22,244.21,rollback
MARGIN_BRIDGE,PCAR,2024-07-16,104.92,687.0432,2024-07-19,True,2024-07-22,108.4,rollback
MARGIN_BRIDGE,PFE,2024-06-25,28.4,2347.585,2024-07-23,True,2024-07-24,29.51,rollback
MARGIN_BRIDGE,MTCH,2024-07-10,31.16,2275.5158,2024-07-24,True,2024-07-25,33.06,rollback
MARGIN_BRIDGE,WBD,2024-01-03,11.48,5756.2317,2024-07-25,True,2024-07-26,8.1,rollback
MARGIN_BRIDGE,PYPL,2024-07-23,60.72,1182.0497,2024-08-02,False,2024-08-05,60.7,rollback
MARGIN_BRIDGE,NEE,2024-07-11,73.5,978.2136,2024-08-05,True,2024-08-06,76.85,rollback
MARGIN_BRIDGE,PG,2024-08-05,170.88,385.8748,2024-08-09,True,2024-08-12,169.4,rollback
MARGIN_BRIDGE,MMM,2024-06-10,100.43,658.9,2024-08-16,True,2024-08-19,127.08,rollback
MARGIN_BRIDGE,CNC,2024-07-26,69.45,1012.8417,2024-08-20,False,2024-08-21,78.46,rollback
MARGIN_BRIDGE,UBER,2024-07-12,72.11,986.8732,2024-08-26,True,2024-08-27,72.49,rollback
MARGIN_BRIDGE,WBD,2024-08-21,7.8,9360.767,2024-08-27,True,2024-08-28,8.12,rollback
MARGIN_BRIDGE,NFLX,2024-08-12,63.1,1073.5582,2024-08-28,True,2024-08-29,69.0,rollback
MARGIN_BRIDGE,SBUX,2024-07-22,78.33,924.6935,2024-09-03,False,2024-09-04,93.37,rollback
MARGIN_BRIDGE,C,2024-07-31,65.91,1108.3642,2024-09-03,True,2024-09-04,61.57,rollback
MARGIN_BRIDGE,PEP,2024-09-04,177.9,395.9078,2024-09-06,True,2024-09-09,177.05,rollback
MARGIN_BRIDGE,AMZN,2024-09-06,177.24,400.5495,2024-09-16,True,2024-09-17,186.85,rollback
MARGIN_BRIDGE,PFE,2024-09-10,29.42,2396.1671,2024-09-17,True,2024-09-18,30.0,rollback
MARGIN_BRIDGE,MNST,2024-07-29,51.0,1413.5342,2024-09-20,True,2024-09-23,51.19,rollback
MARGIN_BRIDGE,TSLA,2024-08-19,217.07,335.1397,2024-09-20,True,2024-09-23,242.61,rollback
MARGIN_BRIDGE,T,2024-08-07,19.2,3520.5348,2024-09-23,True,2024-09-24,21.38,rollback
MARGIN_BRIDGE,INTC,2024-09-17,21.71,3360.002,2024-09-30,True,2024-10-01,23.46,rollback
MARGIN_BRIDGE,CRM,2024-07-26,258.17,272.4769,2024-10-01,False,2024-10-02,273.72,rollback
MARGIN_BRIDGE,CVS,2024-09-05,59.5,1193.1803,2024-10-01,True,2024-10-02,63.01,rollback
MARGIN_BRIDGE,MU,2024-09-24,94.73,787.8647,2024-10-01,True,2024-10-02,100.59,rollback
MARGIN_BRIDGE,BMY,2024-09-23,49.56,1481.6948,2024-10-08,True,2024-10-09,52.25,rollback
MARGIN_BRIDGE,XOM,2024-08-27,118.96,609.886,2024-10-15,True,2024-10-16,120.89,rollback
MARGIN_BRIDGE,LVS,2024-09-10,40.05,1760.0927,2024-10-15,True,2024-10-16,51.37,rollback
MARGIN_BRIDGE,KEY,2024-10-07,16.69,4628.5067,2024-10-17,True,2024-10-18,17.16,rollback
MARGIN_BRIDGE,BAC,2024-10-07,40.21,1921.2544,2024-10-21,True,2024-10-22,41.65,rollback
MARGIN_BRIDGE,NFLX,2024-10-09,71.925,1058.8007,2024-10-23,True,2024-10-24,75.197,rollback
MARGIN_BRIDGE,SCHW,2024-10-07,64.48,1197.9826,2024-10-29,True,2024-10-30,71.75,rollback
MARGIN_BRIDGE,KVUE,2024-10-22,22.55,3471.1074,2024-11-12,True,2024-11-13,23.45,rollback
MARGIN_BRIDGE,AMZN,2024-10-18,187.15,422.984,2024-11-15,True,2024-11-18,204.15,rollback
MARGIN_BRIDGE,BKR,2024-10-24,37.1,2112.283,2024-11-25,True,2024-11-26,43.75,rollback
MARGIN_BRIDGE,VTRS,2024-08-29,11.91,6046.4711,2024-11-26,True,2024-11-27,13.08,rollback
MARGIN_BRIDGE,SMCI,2024-06-14,84.693,777.5697,2024-11-29,True,2024-12-02,37.78,rollback
MARGIN_BRIDGE,VZ,2024-11-18,41.67,1776.2341,2024-12-04,True,2024-12-05,42.59,rollback
MARGIN_BRIDGE,BA,2024-02-29,206.44,303.9957,2024-12-05,True,2024-12-06,157.03,rollback
MARGIN_BRIDGE,GILD,2024-12-06,93.5,829.0351,2024-12-09,True,2024-12-10,91.35,forced_deleverage
MARGIN_BRIDGE,MRK,2024-07-30,123.48,586.0531,2024-12-10,True,2024-12-11,100.7,rollback
MARGIN_BRIDGE,META,2024-11-27,574.89,135.0919,2024-12-17,True,2024-12-18,621.0,rollback
MARGIN_BRIDGE,MSFT,2024-11-13,421.64,179.1704,2024-12-18,True,2024-12-19,441.62,rollback
MARGIN_BRIDGE,PFE,2024-10-16,29.5,2670.5598,2024-12-26,True,2024-12-27,26.43,rollback
MARGIN_BRIDGE,NVDA,2024-12-05,145.11,536.5818,2025-01-07,True,2025-01-08,142.58,rollback
MARGIN_BRIDGE,OXY,2024-12-27,48.2,1543.2367,2025-01-21,True,2025-01-22,50.4,rollback
MARGIN_BRIDGE,NEM,2024-12-12,41.62,1845.7789,2025-01-22,True,2025-01-23,41.51,rollback
MARGIN_BRIDGE,WBA,2025-01-08,9.5,7764.3188,2025-01-27,True,2025-01-28,11.27,rollback
MARGIN_BRIDGE,KO,2024-11-26,64.31,1226.2998,2025-01-28,True,2025-01-29,62.56,rollback
MARGIN_BRIDGE,PLTR,2025-01-23,76.04,1002.3267,2025-01-29,True,2025-01-30,80.02,rollback
MARGIN_BRIDGE,NKE,2024-09-23,85.4,859.9117,2025-01-31,True,2025-02-03,74.9,rollback
MARGIN_BRIDGE,CCL,2024-12-23,26.52,2795.3406,2025-02-03,True,2025-02-04,27.18,rollback
MARGIN_BRIDGE,CSCO,2024-12-24,58.8,1270.1118,2025-02-11,True,2025-02-12,61.44,rollback
MARGIN_BRIDGE,SMCI,2025-01-22,33.98,2254.5376,2025-02-11,True,2025-02-12,42.3,rollback
MARGIN_BRIDGE,JNJ,2024-10-16,164.0,480.3511,2025-02-18,True,2025-02-19,155.0,rollback
MARGIN_BRIDGE,INTC,2025-02-12,21.98,3518.2673,2025-02-24,True,2025-02-25,24.21,rollback
MARGIN_BRIDGE,AAPL,2025-01-29,234.12,326.8168,2025-02-25,True,2025-02-26,244.33,rollback
MARGIN_BRIDGE,WBA,2025-02-25,10.91,7620.7896,2025-02-26,True,2025-02-27,11.7,rollback
MARGIN_BRIDGE,MCHP,2024-07-23,91.77,782.069,2025-02-27,True,2025-02-28,57.16,rollback
MARGIN_BRIDGE,KHC,2025-02-12,27.53,2808.71,2025-02-27,True,2025-02-28,30.88,rollback
MARGIN_BRIDGE,NKE,2025-02-19,76.82,1066.3697,2025-02-27,True,2025-02-28,79.25,rollback
MARGIN_BRIDGE,KVUE,2025-01-28,21.4,3538.4164,2025-03-05,True,2025-03-06,23.09,rollback
MARGIN_BRIDGE,PARA,2024-11-26,11.11,7098.7654,2025-03-10,True,2025-03-11,11.96,rollback
MARGIN_BRIDGE,NEE,2025-01-30,71.99,1075.9596,2025-03-12,True,2025-03-13,73.2,rollback
MARGIN_BRIDGE,MRK,2025-02-28,90.705,898.068,2025-03-12,True,2025-03-13,93.4,rollback
MARGIN_BRIDGE,GM,2025-03-03,49.98,1654.3053,2025-03-26,True,2025-03-27,46.99,rollback
MARGIN_BRIDGE,AMD,2024-10-30,153.01,498.7487,2025-03-27,True,2025-03-28,105.525,rollback
MARGIN_BRIDGE,CMG,2025-03-28,50.22,1638.0007,2025-04-08,True,2025-04-09,45.9,forced_deleverage
MARGIN_BRIDGE,KLAC,2025-03-18,71.19,1189.183,2025-04-28,True,2025-04-29,68.363,rollback
MARGIN_BRIDGE,MU,2025-03-13,94.25,851.9937,2025-05-05,True,2025-05-06,79.04,rollback
MARGIN_BRIDGE,PFE,2025-01-28,26.78,2827.7033,2025-05-06,True,2025-05-07,22.99,rollback
MARGIN_BRIDGE,CRWD,2025-04-10,92.25,768.2354,2025-05-06,True,2025-05-07,106.355,rollback
MARGIN_BRIDGE,F,2024-09-18,10.93,6662.8578,2025-05-07,True,2025-05-08,10.34,rollback
MARGIN_BRIDGE,WBD,2025-04-29,8.645,8412.5674,2025-05-13,True,2025-05-14,9.12,rollback
MARGIN_BRIDGE,UPS,2025-05-09,97.2,776.9389,2025-05-13,False,2025-05-14,99.85,rollback
MARGIN_BRIDGE,LUV,2025-02-27,30.87,2657.1417,2025-05-21,True,2025-05-22,31.67,rollback
MARGIN_BRIDGE,FSLR,2025-05-09,134.115,563.0592,2025-05-21,True,2025-05-22,159.95,rollback
MARGIN_BRIDGE,HSIC,2025-03-11,75.35,1108.1354,2025-05-22,True,2025-05-23,70.73,rollback
MARGIN_BRIDGE,FCX,2025-05-27,39.14,1926.8672,2025-06-10,True,2025-06-11,41.385,rollback
MARGIN_BRIDGE,FAST,2025-05-15,40.265,1957.3876,2025-06-11,True,2025-06-12,42.495,rollback
MARGIN_BRIDGE,SLB,2025-02-12,41.53,1861.9709,2025-06-16,True,2025-06-17,36.22,rollback
MARGIN_BRIDGE,PFE,2025-05-27,23.55,3202.6052,2025-06-16,True,2025-06-17,24.27,rollback
MARGIN_BRIDGE,NEM,2025-05-12,51.02,1545.8947,2025-06-20,True,2025-06-23,58.36,rollback
MARGIN_BRIDGE,XOM,2025-02-05,109.74,689.6863,2025-06-24,True,2025-06-25,108.11,rollback
MARGIN_BRIDGE,CMG,2025-06-17,52.25,1452.2686,2025-06-26,True,2025-06-27,54.195,rollback
MARGIN_BRIDGE,KMI,2025-06-23,28.22,2710.3115,2025-07-01,True,2025-07-02,28.33,rollback
MARGIN_BRIDGE,DOC,2025-02-26,20.22,4101.813,2025-07-07,True,2025-07-08,17.935,rollback
MARGIN_BRIDGE,AAPL,2025-05-13,210.43,374.9454,2025-07-07,True,2025-07-08,210.1,rollback
MARGIN_BRIDGE,GM,2025-06-12,49.46,1552.6183,2025-07-07,True,2025-07-08,52.16,rollback
MARGIN_BRIDGE,F,2025-06-11,10.64,7287.0011,2025-07-11,True,2025-07-14,11.76,rollback
MARGIN_BRIDGE,DOW,2025-07-09,29.365,2817.3748,2025-07-11,True,2025-07-14,29.25,rollback
MARGIN_BRIDGE,NKE,2025-06-27,69.79,1141.3151,2025-07-14,True,2025-07-15,72.26,rollback
MARGIN_BRIDGE,HAL,2025-07-09,22.07,3748.8149,2025-07-14,True,2025-07-15,22.05,rollback
MARGIN_BRIDGE,MDLZ,2025-05-28,67.005,1137.4992,2025-07-23,True,2025-07-24,70.07,rollback
MARGIN_BRIDGE,AES,2025-07-02,10.85,7427.1879,2025-07-28,True,2025-07-29,13.49,rollback
MARGIN_BRIDGE,KVUE,2025-07-14,22.58,3657.5608,2025-07-28,True,2025-07-29,22.38,rollback
MARGIN_BRIDGE,META,2025-07-29,720.0,116.3547,2025-08-01,True,2025-08-04,760.0,rollback
MARGIN_BRIDGE,CSCO,2025-08-05,68.69,1201.2184,2025-08-11,True,2025-08-12,70.785,rollback
MARGIN_BRIDGE,PLTR,2025-07-08,138.775,583.1078,2025-08-14,True,2025-08-15,179.725,rollback
MARGIN_BRIDGE,PCG,2025-05-16,17.45,4573.2138,2025-08-15,True,2025-08-18,15.1,rollback
MARGIN_BRIDGE,EW,2024-10-09,68.72,1108.1262,2025-08-21,True,2025-08-22,81.51,rollback
MARGIN_BRIDGE,UBER,2025-08-12,91.19,884.2928,2025-08-25,True,2025-08-26,94.88,rollback
MARGIN_BRIDGE,CMCSA,2025-07-15,35.62,2331.6201,2025-08-26,True,2025-08-27,33.59,rollback
MARGIN_BRIDGE,SLB,2025-07-24,34.94,2399.8721,2025-08-26,True,2025-08-27,35.27,rollback
MARGIN_BRIDGE,ENPH,2025-03-11,63.32,1318.733,2025-08-27,True,2025-08-28,38.09,rollback
MARGIN_BRIDGE,INTC,2025-03-14,23.675,3425.7281,2025-08-29,True,2025-09-02,23.88,rollback
MARGIN_BRIDGE,XOM,2025-07-29,111.9,748.7007,2025-09-03,True,2025-09-04,112.105,rollback
MARGIN_BRIDGE,AVGO,2025-08-28,302.928,282.5106,2025-09-17,True,2025-09-18,350.0,rollback
MARGIN_BRIDGE,TSLA,2025-08-25,338.9,251.2421,2025-09-25,True,2025-09-26,428.3,rollback
MARGIN_BRIDGE,CRWD,2025-08-29,111.2163,768.3173,2025-09-25,True,2025-09-26,118.025,rollback
MARGIN_BRIDGE,IBKR,2025-09-03,63.95,1303.5575,2025-09-30,True,2025-10-01,67.86,rollback
MARGIN_BRIDGE,WBD,2025-08-28,12.19,7020.8891,2025-10-02,True,2025-10-03,19.378,rollback
MARGIN_BRIDGE,CMG,2025-10-03,40.27,2359.7357,2025-10-06,True,2025-10-07,41.5,rollback
MARGIN_BRIDGE,EQT,2025-07-15,58.3,1424.4255,2025-10-09,True,2025-10-10,54.7,rollback
MARGIN_BRIDGE,PYPL,2025-09-18,70.08,1319.2423,2025-10-10,True,2025-10-13,70.72,rollback
MARGIN_BRIDGE,KO,2025-10-13,66.23,1410.6494,2025-10-20,True,2025-10-21,70.565,rollback
MARGIN_BRIDGE,JNJ,2025-09-26,178.6,518.3316,2025-10-21,True,2025-10-22,192.0,rollback
MARGIN_BRIDGE,TGT,2025-10-03,89.8,1058.1493,2025-10-22,True,2025-10-23,94.07,rollback
MARGIN_BRIDGE,CRM,2025-06-25,272.0,286.3467,2025-10-23,True,2025-10-24,257.42,rollback
MARGIN_BRIDGE,WBD,2025-10-22,20.68,4695.1804,2025-10-28,True,2025-10-29,20.92,rollback
MARGIN_BRIDGE,AAPL,2025-10-21,261.88,369.302,2025-10-31,True,2025-11-03,270.42,rollback
MARGIN_BRIDGE,SLB,2025-10-23,35.65,2698.278,2025-10-31,True,2025-11-03,36.1,rollback
MARGIN_BRIDGE,BMY,2025-07-15,47.15,1761.3607,2025-11-03,True,2025-11-04,45.49,rollback
MARGIN_BRIDGE,AMZN,2025-08-15,232.58,355.6967,2025-11-12,True,2025-11-13,243.05,rollback
MARGIN_BRIDGE,JPM,2025-08-15,294.84,280.5719,2025-11-13,True,2025-11-14,307.51,rollback
MARGIN_BRIDGE,GOOGL,2025-10-07,248.27,389.2745,2025-11-13,True,2025-11-14,271.405,rollback
MARGIN_BRIDGE,CTRA,2025-08-27,23.95,3545.6602,2025-11-17,True,2025-11-18,25.74,rollback
MARGIN_BRIDGE,VZ,2025-10-01,43.915,2141.9052,2025-11-17,True,2025-11-18,41.03,rollback
MARGIN_BRIDGE,KHC,2025-11-14,25.035,3655.6996,2025-12-01,True,2025-12-02,25.38,rollback
MARGIN_BRIDGE,SCHW,2025-09-26,95.13,973.1805,2025-12-12,True,2025-12-15,96.73,rollback
MARGIN_BRIDGE,HPE,2025-10-29,24.55,3955.3048,2025-12-12,True,2025-12-15,24.0,rollback
MARGIN_BRIDGE,KDP,2025-11-19,27.29,3286.9778,2025-12-15,True,2025-12-16,29.34,rollback
MARGIN_BRIDGE,SLB,2025-12-02,36.31,2565.8844,2025-12-15,True,2025-12-16,38.6,rollback
MARGIN_BRIDGE,DAL,2025-10-10,59.93,1611.5075,2025-12-17,True,2025-12-18,70.82,rollback
MARGIN_BRIDGE,HBAN,2025-11-24,15.89,5609.2351,2025-12-18,True,2025-12-19,17.55,rollback
MARGIN_BRIDGE,MRNA,2025-10-31,27.825,3527.8214,2025-12-26,True,2025-12-29,31.0,rollback
MARGIN_BRIDGE,MRK,2025-12-19,100.6,955.73,2025-12-30,True,2025-12-31,105.935,rollback
MARGIN_BRIDGE,SMCI,2025-06-17,43.24,1754.9682,2025-12-31,True,,29.27,open
MARGIN_BRIDGE,CAG,2025-09-04,19.22,4320.1521,2025-12-31,True,,17.31,open
MARGIN_BRIDGE,HOOD,2025-11-03,148.79,660.849,2025-12-31,True,,113.1,open
MARGIN_BRIDGE,CVX,2025-11-03,157.41,624.6287,2025-12-31,True,,152.41,open
MARGIN_BRIDGE,T,2025-11-13,25.65,3706.1644,2025-12-31,True,,24.84,open
MARGIN_BRIDGE,NKE,2025-11-14,64.935,1409.4866,2025-12-31,True,,63.71,open
MARGIN_BRIDGE,VICI,2025-12-16,28.61,3412.4451,2025-12-31,False,,28.12,open
MARGIN_BRIDGE,PCG,2025-12-18,15.7,6221.3179,2025-12-31,False,,16.07,open
MARGIN_BRIDGE,VZ,2025-12-18,40.78,2395.0419,2025-12-31,True,,40.73,open
MARGIN_BRIDGE,PG,2025-12-18,146.62,666.1092,2025-12-31,True,,143.31,open
MARGIN_BRIDGE,NVDA,2025-12-22,183.92,525.8693,2025-12-31,True,,186.5,open
MARGIN_BRIDGE,TTD,2025-12-29,38.09,2549.1971,2025-12-31,True,,37.96,open
MARGIN_BRIDGE,MOS,2025-12-29,24.1,4028.7994,2025-12-31,True,,24.09,open
MARGIN_BRIDGE,OXY,2025-12-31,41.46,2350.9182,2025-12-31,True,,41.12,open
BRIDGE_SPY_DISCLOSURE,AVGO,2016-02-01,13.334,749.5877,2016-02-02,False,2016-02-03,13.725,rollback
BRIDGE_SPY_DISCLOSURE,HAL,2016-02-01,31.29,319.3354,2016-02-05,False,2016-02-08,30.74,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2016-02-03,191.41,51.1194,2016-02-12,True,2016-02-12,184.96,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2016-02-01,192.53,51.8881,2016-02-19,True,2016-02-19,191.17,paired
BRIDGE_SPY_DISCLOSURE,FOXA,2016-02-01,26.84,372.2432,2016-02-23,False,2016-02-24,26.71,rollback
BRIDGE_SPY_DISCLOSURE,XRX,2016-02-01,16.996,587.8152,2016-02-23,False,2016-02-24,16.513,rollback
BRIDGE_SPY_DISCLOSURE,MDLZ,2016-02-01,42.82,233.3374,2016-02-26,False,2016-02-29,40.54,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2016-02-19,191.17,51.0283,2016-02-29,True,2016-02-29,195.11,paired
BRIDGE_SPY_DISCLOSURE,KLAC,2016-02-01,6.64,1505.0458,2016-03-02,False,2016-03-03,6.836,rollback
BRIDGE_SPY_DISCLOSURE,LRCX,2016-02-01,7.12,1403.7223,2016-03-08,False,2016-03-09,7.355,rollback
BRIDGE_SPY_DISCLOSURE,JPM,2016-02-01,59.16,168.9318,2016-03-08,False,2016-03-09,59.15,rollback
BRIDGE_SPY_DISCLOSURE,TAP,2016-02-01,90.5,110.4199,2016-03-08,False,2016-03-09,88.6,rollback
BRIDGE_SPY_DISCLOSURE,AMAT,2016-02-01,17.45,572.6364,2016-03-08,False,2016-03-09,19.01,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2016-02-01,192.53,51.8855,2016-03-09,True,2016-03-09,199.36,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2016-02-04,190.71,51.6455,2016-03-09,True,2016-03-09,199.36,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2016-02-19,191.17,51.0258,2016-03-09,True,2016-03-09,199.36,paired
